fold,epoch,train_loss,val_loss,lr
9,11,0.3703095653857211,0.34757883563686315,0.0035
9,12,0.3702013588804397,0.33819900164774197,0.003422914013164867
9,13,0.36079972649530684,0.3307659397436668,0.003199201766140542
9,14,0.3533258638393364,0.3345870533683001,0.0028507617723606453
9,15,0.347977696066513,0.31706311376056184,0.002411701766140542
9,16,0.34135767198926814,0.31038109404675407,0.001925
9,17,0.33695557920056224,0.3101312496022283,0.001438298233859458
9,18,0.3306423062887231,0.3049430494025985,0.000999238227639355
9,19,0.32672481985214696,0.2952429459170924,0.000650798233859458
9,20,0.3244475667008025,0.29594284901192514,0.00042708598683513326
9,21,0.3488910363912929,0.32178671370444134,0.0035
9,22,0.3475905454703781,0.31250787739335595,0.003422914013164867
9,23,0.3427901680364422,0.32070514944841166,0.003199201766140542
9,24,0.340425771889467,0.3082113386296238,0.0028507617723606453
9,25,0.3338029858245775,0.3067462387921608,0.002411701766140542
9,26,0.32902794557099946,0.30243876626929533,0.001925
9,27,0.3240923001697375,0.29932703739131655,0.001438298233859458
9,28,0.31989924831308125,0.2893118477571103,0.000999238227639355
9,29,0.3156466200024882,0.28543448516580555,0.000650798233859458
9,30,0.31321010139475214,0.28599581620194037,0.00042708598683513326
9,31,0.3405968492894967,0.33573094602282105,0.0035
9,32,0.3394939033662006,0.3025140066348335,0.003422914013164867
9,33,0.33573752942272306,0.3050775918585885,0.003199201766140542
9,34,0.3327698455952327,0.3016139689940311,0.0028507617723606453
9,35,0.3262380216610499,0.2937577610325023,0.002411701766140542
9,36,0.3218952521726107,0.2924094852218211,0.001925
9,37,0.31671981948212286,0.2845384557074422,0.001438298233859458
9,38,0.312820415482894,0.2868513841254265,0.000999238227639355
9,39,0.30887455620334014,0.28038036534571426,0.000650798233859458
9,40,0.3067405622380038,0.2785691151980407,0.00042708598683513326
9,41,0.33423696584437457,0.31467359929044525,0.0035
9,42,0.3334950087865082,0.3022133550094725,0.003422914013164867
9,43,0.32864908436022644,0.2930587380475135,0.003199201766140542
9,44,0.32635005885658314,0.2971366641981606,0.0028507617723606453
9,45,0.3236577829247506,0.288734120543148,0.002411701766140542
9,46,0.3164478711937742,0.28787624953574587,0.001925
9,47,0.3118210712310591,0.2823279739155417,0.001438298233859458
9,48,0.3073070348369102,0.2774255547563442,0.000999238227639355
9,49,0.30395208366290055,0.27508919229048834,0.000650798233859458
9,50,0.30180102003912845,0.2749623777953599,0.00042708598683513326
